#--- Do not edit. Generated automatically from fig15i_complete ---
#Time_sec,Time_min,Time_hr,A1: Amp-,631X+261x medium=0,A2: Amp-,631X+261x medium=1/5,A3: Amp-,631X+261x medium=2/5,A4: Amp-,631X+261x medium=3/5,A5: Amp-,631X+261x medium=4/5,A6: Amp-,631X+261x medium=5/5,A7: Amp+,631X+261x medium=0,A8:  Amp+,631X+261x medium=1/5,A9:  Amp+,631X+261x medium=2/5,A10:  Amp+,631X+261x medium=3/5,A11:  Amp+,631X+261x medium=4/5,A12: Amp+,631X+261x medium=5/5,B1: Amp-,631+261x medium=0,B2: Amp-,631+261x medium=1/5,B3: Amp-,631+261x medium=2/5,B4: Amp-,631+261x medium=3/5,B5: Amp-,631+261x medium=4/5,B6: Amp-,631+261x medium=5/5,B7: Amp+,631+261x medium=0,B8:  Amp+,631+261x medium=1/5,B9:  Amp+,631+261x medium=2/5,B10:  Amp+,631+261x medium=3/5,B11:  Amp+,631+261x medium=4/5,B12: Amp+,631+261x medium=5/5,C1: Amp-,631∆G3P+261x medium=0,C2: Amp-,631∆G3P+261x medium=1/5,C3: Amp-,631∆G3P+261x medium=2/5,C4: Amp-,631∆G3P+261x medium=3/5,C5: Amp-,631∆G3P+261x medium=4/5,C6: Amp-,631∆G3P+261x medium=5/5,C7: Amp+,631∆G3P+261x medium=0,C8:  Amp+,631∆G3P+261x medium=1/5,C9:  Amp+,631∆G3P+261x medium=2/5,C10:  Amp+,631∆G3P+261x medium=3/5,C11:  Amp+,631∆G3P+261x medium=4/5,C12: Amp+,631∆G3P+261x medium=5/5,D1: Amp-,631∆G3P+Kanϕ medium=0,D2: Amp-,631∆G3P+Kanϕ medium=1/5,D3: Amp-,631∆G3P+Kanϕ medium=2/5,D4: Amp-,631∆G3P+Kanϕ medium=3/5,D5: Amp-,631∆G3P+Kanϕ medium=4/5,D6: Amp-,631∆G3P+Kanϕ medium=5/5,D7: Amp+,631∆G3P+Kanϕ medium=0,D8:  Amp+,631∆G3P+Kanϕ medium=1/5,D9:  Amp+,631∆G3P+Kanϕ medium=2/5,D10:  Amp+,631∆G3P+Kanϕ medium=3/5,D11:  Amp+,631∆G3P+Kanϕ medium=4/5,D12: Amp+,631∆G3P+Kanϕ medium=5/5,E1: Amp-,631+Kanϕ, unfiltered-50kDa, medium=0,E2: Amp-,631+Kanϕ, unfiltered-50kDa, medium=1/5,E3: Amp-,631+Kanϕ, unfiltered-50kDa, medium=2/5,E4: Amp-,631+Kanϕ, unfiltered-50kDa, medium=3/5,E5: Amp-,631+Kanϕ, unfiltered-50kDa, medium=4/5,E6: Amp-,631+Kanϕ, unfiltered-50kDa, medium=5/5,E7: Amp+,631+Kanϕ, unfiltered-50kDa, medium=0,E8:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=1/5,E9:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=2/5,E10:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=3/5,E11:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=4/5,E12: Amp+,631+Kanϕ, unfiltered-50kDa, medium=5/5,F1: Amp-,631+Kanϕ, filtered-50kDa, medium=0,F2: Amp-,631+Kanϕ, filtered-50kDa, medium=1/5,F3: Amp-,631+Kanϕ, filtered-50kDa, medium=2/5,F4:  Amp-,631+Kanϕ, filtered-50kDa, medium=3/5,F5: Amp-,631+Kanϕ, filtered-50kDa, medium=4/5,F6: Amp-,631+Kanϕ, filtered-50kDa, medium=5/5,F7: Amp+,631+Kanϕ, filtered-50kDa, medium=0,F8:  Amp+,631+Kanϕ, filtered-50kDa, medium=1/5,F9:  Amp+,631+Kanϕ, filtered-50kDa, medium=2/5,F10:  Amp+,631+Kanϕ, filtered-50kDa, medium=3/5,F11:  Amp+,631+Kanϕ, filtered-50kDa, medium=4/5,F12: Amp+,631+Kanϕ, filtered-50kDa, medium=5/5,G1: Amp-,631+phagemid, medium=0,G2: Amp-,631+phagemid,  medium=1/5,G3:Amp-,631+phagemid,  medium=2/5,G4: Amp-,631+phagemid,  medium=3/5,G5:  Amp-,631+phagemid,  medium=4/5,G6: Amp-,631+phagemid,  medium=5/5,G7: Amp+,631+phagemid, medium=0,G8:  Amp+,631+phagemid, medium=1/5,G9:  Amp+,631+phagemid, medium=2/5,G10:  Amp+,631+phagemid,  medium=3/5,G11:  Amp+,631+phagemid,  medium=4/5,G12: Amp+,631+phagemid,  medium=5/5,H1: LB Blank,H2: LB Blank,H3: only LB, no phages,H4: 631X+261x medium, no phages,H5: 631+261X, no phages,H6: 631∆G3P+261X, no phages,H7: 631∆G3P+Kanϕ medium, no phages,H8: 631+Kanϕ, unfiltered-50kDa medium, no phages,H9: 631+Kanϕ, filtered-50kDa, medium, no phages,H10: 631+ phagemid carrying the G3P, no phages,H11: LB/Amp Blank,H12: LB/Amp Blank
Time_sec,Time,Time_hr,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
100421,1673.68333333333,27.8947222222222,321547788,212258340,59714025,88701986,95171899,118695125,232087581,155059489,231452848,239780693,203894028,316983776,332341726,203303771,54708626,75813846,101087460,104730493,162251031,112228830,65905557,56448374,73772122,20122,326919411,198034458,52715803,85011681,99490932,110117467,252917153,130837985,51873861,48848754,7749,11229,338600918,208052658,64013537,64326811,71760523,97122132,250921508,183801522,51316600,35852028,7749,7749,357779089,212863001,172839526,141215742,120012269,99888763,231452848,193989485,135030647,171763925,171763925,11229,365126688,253584348,74789212,108861186,86477573,138342087,240428158,96730358,66542838,44107587,186039042,9269736,366771082,252250948,58813600,63701087,108444179,143635402,140734534,215291286,104730493,62151181,7749,7749,2720,7749,401416824,125360849,146077796,160694760,180473502,133624993,106784910,148542979,2720,4913
101321,1688.68333333333,28.1447222222222,326148936,214075214,60015802,89825726,96339449,122225268,232087581,155567182,233997642,241726037,208052658,321547788,334681130,204485243,55285294,77191777,101890933,106372279,165388565,113506204,64013537,53849703,70436148,20122,330011660,198034458,52715803,86477573,100287461,110537982,256263044,133158243,51039178,50486749,7749,11229,341755482,207455691,64013537,64955833,73098246,98302637,255591882,184918395,49937538,35394636,7749,7749,360218813,213468625,173378726,141215742,120453092,100287461,232723290,193989485,136444417,174459931,173378726,11229,368419700,254252535,75129918,109697829,87585939,138342087,243680231,97908270,64640909,43089022,187727092,9157037,370900553,252250948,59413066,65271582,110959376,147061131,143149653,215900769,102293973,60621811,7749,7749,2720,7749,403152778,128083301,148048117,162251031,182133277,134092643,107198415,150531569,1170,4913
102221,1703.68333333333,28.3947222222222,326919411,214682767,60621811,90957170,97122132,124910234,231452848,157607153,235275906,244987949,212258340,325379495,336245925,205670546,55574846,78583165,104322229,108028049,168559499,115221708,62459518,51594827,67504966,20122,333120489,200366826,52998065,87957101,100687026,111804799,258282487,133158243,50486749,52715803,7749,11229,344926729,208650586,64013537,65905557,74110314,99490932,256935199,186600781,48578563,35167109,7749,7749,362668008,214682767,173378726,141215742,120012269,101488762,236558087,192842335,137866313,177179313,176088751,11229,370072545,254921712,75471462,110959376,88701986,98302637,248274497,100287461,63389460,42333421,189423650,9269736,374223172,252917153,60015802,67183429,113933757,149038755,146569008,217735016,99888763,59413066,11229,7749,2720,7749,404893028,130376629,151031004,163815629,183801522,135030647,108861186,153037906,2720,4913
103121,1718.68333333333,28.6447222222222,327690920,216511219,60926045,92860062,98302637,126718052,232723290,158632666,236558087,245643286,215291286,326919411,338600918,205670546,55865209,79635554,105139630,108861186,170692056,115652790,60926045,49391540,65271582,20122,333900290,202126126,52998065,89825726,101890933,111804799,259633752,133158243,49937538,54996554,7749,11229,344926729,209249474,64326811,67504966,75129918,100687026,258957623,185478247,47239623,34940359,7749,7749,361850557,214075214,172839526,140734534,119133286,101488762,238488707,192842335,139296349,179371684,178273622,11229,369245594,256263044,75813846,112653741,89825726,86846176,249596026,102697883,61536972,41584940,191128727,9497273,373390929,253584348,60015802,68799408,116084756,151531355,149535445,217122634,97514769,58515093,11229,7749,2720,7749,406637579,131763392,152032622,164863326,185478247,135501001,109279069,155059489,2720,4913
104021,1733.68333333333,28.8947222222222,331564000,218348366,62151181,94012108,99490932,129456608,233997642,160177852,237844186,246299609,218348366,330787312,340965278,206859684,56448374,81406424,106784910,110117467,172301259,117385958,59112925,47772798,63389460,20122,335463008,202714470,53281136,90957170,103508314,112653741,261668112,133624993,49664138,57624467,7749,11229,346518618,210450134,64955833,68474553,76157068,101890933,260988996,187163464,45920664,34714388,7749,7749,365126688,215291286,173918861,140734534,120012269,101087460,239780693,192270184,139774838,182133277,179371684,11229,372559745,256935199,76157068,113506204,90957170,86477573,252250948,104730493,60015802,41089902,192842335,9727666,377562747,253584348,60621811,70107137,118257850,154046861,153037906,218962682,95171899,57624467,11229,7749,2720,7749,409262477,134092643,155567182,167498804,187727092,135501001,110117467,156585326,2720,4913
104921,1748.68333333333,29.1447222222222,334681130,220194220,63078657,94784441,100687026,133158243,233997642,161731350,240428158,250921508,223912097,336245925,342546729,208052658,57329222,82838348,108444179,111804799,175544875,119572334,57624467,46709644,61843666,20122,337814880,204485243,53281136,92477767,103914836,113933757,264394538,135030647,49391540,60926045,7749,11229,348914290,211654642,65271582,69778957,77191777,103508314,263711436,188857185,44879846,34714388,7749,7749,367594863,214682767,173918861,140734534,120012269,101890933,243027849,191128727,141215742,183801522,182133277,11229,374223172,257608346,77191777,114791509,91715752,87585939,256263044,107198415,58813600,40598020,195140435,9960918,380919304,253584348,61231098,72093701,120894803,157607153,156585326,220194220,92860062,57034792,7749,11229,2720,7749,411897069,136917479,159146805,169623915,188291666,136917479,111381648,158632666,2720,4913
105821,1763.68333333333,29.3947222222222,337029883,220811442,63078657,95949403,101087460,135030647,233997642,162251031,241076606,252250948,225784143,337814880,344926729,209249474,57329222,83559396,110117467,112653741,178273622,120012269,55865209,45659265,60015802,20122,339387996,204485243,53281136,94012108,104730493,114362192,265763737,134561195,49119746,64640909,7749,11229,350516636,212258340,65271582,70107137,77885787,104322229,265763737,188857185,43851755,34714388,7749,7749,368419700,215900769,173378726,141697858,120012269,101087460,246956918,191698982,142180881,187163464,183244498,11229,376726262,258957623,77191777,115652790,92477767,92477767,257608346,109697829,57624467,40109291,197453749,10197031,383447884,254921712,61843666,73434766,123116693,159661867,159146805,220194220,90957170,56156385,11229,7749,2720,7749,413658856,138818765,161731350,171227524,189991062,137391444,112228830,160177852,2720,4913
106721,1778.68333333333,29.6447222222222,337814880,221429633,64013537,96730358,103102663,137391444,233997642,163293170,243027849,254921712,228293823,340965278,345722151,210450134,57920527,84647335,111381648,113933757,181579078,121337402,54421508,44879846,58515093,20122,341755482,204485243,53281136,94784441,104730493,115221708,268514121,134561195,48848754,67827333,7749,11229,353733901,214682767,65588156,71096669,78933118,105139630,267136930,191128727,42836363,34940359,7749,7749,370900553,216511219,173918861,141697858,120453092,102293973,248274497,190559421,143635402,188857185,186039042,11229,378400293,259633752,77885787,117385958,93627232,90957170,261668112,112228830,56156385,39623711,199782303,10677859,386834228,254921712,62459518,75813846,125812356,162251031,162771638,221429633,88701986,55574846,11229,7749,2720,7749,415424960,141215742,163293170,173918861,192270184,137866313,113079532,161731350,2720,4913
107621,1793.68333333333,29.8947222222222,338600918,223290025,64640909,97908270,103508314,140254233,234636285,164863326,243680231,254921712,230186312,340965278,346518618,210450134,58217402,85742925,112653741,115221708,182688417,122225268,52998065,44107587,57034792,20122,340965278,205670546,53281136,96730358,105549640,115652790,268514121,135972258,48848754,70765992,7749,11229,353733901,214075214,65905557,72093701,79988038,105960523,269204217,190559421,42083137,35167109,7749,7749,370072545,215900769,173918861,141215742,119572334,102697883,251585733,192270184,144609628,191128727,186039042,11229,376726262,259633752,78234055,118257850,94397844,92477767,263029331,114362192,54996554,39382101,201538737,11170175,384292872,254921712,62768676,77538361,127627323,164339014,164863326,222668924,86846176,54996554,11229,7749,2720,7749,418082220,142664813,164339014,173918861,194564485,139296349,113933757,163815629,2720,4913
108521,1808.68333333333,30.1447222222222,340965278,224535141,65588156,99093967,105139630,143635402,235275906,164863326,247615214,256935199,233359977,345722151,347316129,211654642,58813600,87215631,113506204,116951339,185478247,123563741,51873861,43342474,55865209,20122,344132352,206859684,53281136,97122132,105549640,116517605,269895314,135972258,48848754,73434766,7749,11229,356967951,214682767,65905557,72762562,81050559,106784910,271280511,191128727,41337026,35622943,7749,7749,372559745,215900769,174459931,141697858,120894803,102697883,253584348,191128727,146077796,193415436,189423650,11229,380078571,260310877,78583165,120012269,94397844,103508314,265763737,115652790,54135200,39141277,202126126,11674009,389385178,254921712,63389460,79283914,129916170,166441827,168028687,223290025,85011681,54708626,11229,7749,2720,7749,419859133,145098107,165914732,176633564,197453749,139774838,115652790,165388565,2720,4913
109421,1823.68333333333,30.3947222222222,344132352,225784143,66542838,99490932,105549640,145587496,235916507,165388565,247615214,256935199,233997642,345722151,348914290,212258340,59413066,88329116,114791509,117385958,187727092,124460511,50762561,42584496,54708626,20122,347316129,206859684,53565015,98697869,106372279,116517605,271280511,135501001,48848754,75813846,7749,11229,357779089,215900769,66862719,74449344,81406424,108028049,273365824,192270184,40598020,35852028,7749,7749,374223172,217735016,173918861,141697858,120453092,102293973,256263044,190559421,146077796,195140435,191128727,11229,381761100,261668112,79283914,120453092,95560220,95171899,267136930,117385958,53281136,38901238,205670546,12059459,391091149,255591882,64013537,81050559,132227443,169623915,171227524,223912097,83198448,54135200,7749,7749,2720,7749,421640375,147061131,169091242,178822184,199782303,140734534,116084756,167498804,2720,4913
110321,1838.68333333333,30.6447222222222,344926729,227037036,67504966,100287461,107198415,148048117,237844186,167498804,249596026,258282487,236558087,349714940,352123172,213468625,60621811,89450291,116517605,119133286,190559421,126264757,49664138,42083137,53849703,20122,348914290,208052658,54135200,99888763,107198415,117821461,271974613,136917479,48848754,78583165,7749,11229,359404519,217122634,67183429,75129918,82838348,109279069,274761049,192842335,40109291,36312538,7749,7749,376726262,218348366,175544875,142180881,120894803,102697883,259633752,191698982,147554168,196873993,192270184,11229,384292872,262348223,80341367,123116693,96339449,97908270,269895314,120012269,52434348,38661984,207455691,12451414,393658117,256263044,64955833,83198448,134561195,172301259,174459931,227037036,81406424,54135200,7749,11229,2720,7749,423425951,150531569,171763925,181579078,200952304,141697858,117821461,169623915,2720,4913
111221,1853.68333333333,30.8947222222222,348114686,228923678,68150528,101488762,108028049,149038755,238488707,166969851,248934767,256935199,236558087,348114686,353733901,214075214,60926045,91336032,117821461,120012269,193989485,126718052,48578563,41584940,52998065,25536,348914290,208650586,53849703,100687026,107198415,117821461,274761049,136917479,48848754,80695540,7749,11229,361850557,218348366,67504966,76157068,82838348,109697829,275460168,193989485,39623711,36543964,7749,7749,378400293,218962682,175001935,142180881,120894803,103508314,261668112,192270184,147554168,199198734,194564485,11229,385986044,263711436,80695540,122670535,96730358,98302637,271280511,122225268,51873861,38661984,209249474,12849885,396234711,256935199,65271582,85376877,136917479,172839526,177725999,226410103,79988038,53849703,11229,7749,2720,7749,425215863,152032622,173918861,183244498,202714470,141697858,118257850,171227524,2720,4913
112121,1868.68333333333,31.1447222222222,348914290,230819092,68474553,101890933,108444179,151031004,241076606,169091242,248274497,258282487,238488707,350516636,353733901,214075214,61231098,91336032,118695125,121337402,196295189,127627323,47772798,41089902,52434348,25536,350516636,209249474,54135200,101890933,107198415,118257850,274062935,137391444,48848754,83198448,7749,11229,361850557,218962682,67183429,76501131,83921193,110537982,276861419,194564485,39141277,37009158,7749,7749,379238901,218962682,175001935,142180881,121337402,103508314,264394538,191698982,148542979,200952304,195140435,11229,385986044,263711436,81406424,124460511,97908270,99888763,273365824,124011680,51039178,38661984,211654642,13119159,397095717,256935199,65905557,86477573,138342087,173918861,181025820,228293823,78583165,53849703,7749,7749,2720,7749,428808709,153037906,175001935,184359487,205077416,142664813,120012269,172839526,2720,4913
113021,1883.68333333333,31.3947222222222,351319380,232087581,69778957,102697883,109279069,153541925,243027849,169623915,248934767,258957623,241726037,354540839,356157863,215900769,62459518,92096330,119572334,121780890,198616119,128997943,46974234,40843567,51873861,31595,352928012,210450134,54421508,102293973,107612794,119133286,275460168,137866313,49119746,85376877,7749,11229,365126688,220194220,67827333,77538361,84283839,110959376,279675991,195717337,38901238,37712813,7749,7749,380919304,219577967,175544875,142180881,121337402,103914836,267825025,191698982,149535445,202714470,198034458,11229,387683478,265078638,82120692,124011680,98302637,102293973,276160291,125360849,50762561,38661984,212863001,13391337,399685164,258282487,66862719,89075711,140734534,176088751,184359487,229554507,77191777,53849703,11229,7749,2720,7749,427908868,155567182,178273622,188291666,206859684,142664813,121337402,175001935,2720,4913
113921,1898.68333333333,31.6447222222222,353733901,234636285,70765992,103914836,110117467,155567182,244987949,170692056,247615214,258282487,243027849,354540839,356967951,215900769,63078657,94397844,121337402,123116693,200952304,129456608,46445853,40353262,51594827,31595,354540839,211654642,54708626,104322229,109279069,120012269,277563553,138818765,49119746,87957101,7749,11229,366771082,221429633,68150528,78933118,85742925,112228830,281089319,196295189,38661984,38661984,7749,7749,382603960,220194220,175544875,143149653,121337402,103914836,271974613,192270184,150531569,203303771,198034458,11229,389385178,266449834,82838348,125360849,99093967,103508314,278970838,127172240,50211741,38901238,214682767,13528517,401416824,258282487,67504966,90579165,143149653,178273622,187727092,230819092,76157068,54135200,7749,7749,2720,7749,429709636,157607153,180473502,189423650,208052658,144122060,122225268,176633564,2720,4913
114821,1913.68333333333,31.8947222222222,354540839,234636285,71428179,103914836,110537982,156585326,246956918,171763925,246299609,257608346,243680231,353733901,359404519,216511219,63701087,94397844,122225268,123563741,205077416,129916170,45920664,40109291,51039178,45652,356967951,211654642,54708626,105549640,108028049,120894803,278970838,138342087,49119746,89825726,7749,11229,368419700,222668924,68474553,79283914,86109823,112653741,282506679,198616119,38423516,39866108,7749,7749,384292872,220194220,176088751,142180881,121780890,105139630,273365824,192842335,150033050,205077416,200366826,11229,391945736,267136930,83559396,126264757,99490932,105549640,281089319,128997943,49937538,39141277,217122634,13666424,404022366,258282487,68150528,92477767,145098107,179922123,192270184,230819092,75129918,54421508,11229,7749,2720,7749,431514751,159146805,182133277,192270184,210450134,144609628,123116693,177725999,2720,4913
115721,1928.68333333333,32.1447222222222,353733901,236558087,72427714,105139630,112228830,158632666,251585733,173378726,244987949,256935199,244987949,352928012,360218813,216511219,64326811,95171899,123116693,124460511,206859684,130376629,45398662,39866108,50762561,53650,356157863,212863001,54996554,105960523,108861186,120894803,279675991,139296349,49391540,92096330,7749,11229,368419700,222668924,68799408,80341367,87215631,113933757,285353509,199198734,38423516,41833643,7749,7749,382603960,220194220,175544875,142664813,121780890,105139630,276861419,193415436,151531355,206859684,200952304,11229,391091149,267136930,83921193,127172240,100687026,108028049,283216872,130837985,49391540,39382101,218348366,13805059,403152778,258282487,69451610,95171899,146569008,179922123,195140435,233359977,74449344,54996554,11229,7749,2720,7749,433324219,160694760,182688417,193989485,212863001,145098107,124011680,179922123,2720,4913
116621,1943.68333333333,32.3947222222222,356157863,237200646,73098246,105549640,111804799,159146805,255591882,173918861,243027849,254921712,244333597,349714940,361034158,217735016,64955833,96339449,124460511,124460511,209849323,130376629,45138857,39866108,50762561,71589,356967951,213468625,55285294,106784910,108861186,121337402,281797494,138342087,49391540,94012108,7749,11229,369245594,222668924,68799408,81050559,87957101,114362192,286067742,199198734,38185831,43851755,7749,7749,383447884,220194220,176088751,141697858,121780890,104730493,278970838,193415436,152032622,207455691,202714470,11229,391091149,267825025,84647335,127627323,101488762,109697829,283216872,132227443,49119746,39866108,220194220,13944423,404893028,259633752,69778957,96730358,148048117,182133277,199198734,233997642,73434766,55574846,11229,7749,2720,7749,436046587,162251031,184918395,195717337,214682767,145098107,125360849,180473502,2720,4913
117521,1958.68333333333,32.6447222222222,356967951,239134209,74449344,106372279,113506204,161212593,260310877,175544875,242376451,255591882,244987949,352928012,362668008,217122634,65905557,97908270,124910234,126264757,212258340,131763392,44621632,39382101,50486749,103359,359404519,214075214,55574846,108028049,108861186,121780890,282506679,139774838,49391540,95949403,7749,11229,370900553,223912097,70107137,81763134,88701986,115221708,286067742,199198734,38185831,46182860,7749,7749,385138925,220811442,176633564,142180881,121780890,104730493,280382151,192842335,151031004,209249474,202714470,11229,392801392,268514121,84647335,128540174,101890933,110959376,283928074,134092643,48848754,40109291,222048793,14084515,407511469,258957623,70436148,98302637,150033050,182133277,202126126,234636285,73098246,55865209,7749,7749,2720,7749,436046587,163815629,187163464,198034458,217735016,147061131,126264757,182133277,2720,4913
118421,1973.68333333333,32.8947222222222,355348826,239780693,75129918,107198415,114362192,162771638,265078638,176633564,241076606,254252535,246299609,352928012,364306074,218348366,66542838,97908270,125812356,127172240,214682767,132227443,44364212,39382101,50486749,154811,360218813,214682767,55574846,108861186,108861186,121780890,283216872,139774838,49664138,98302637,7749,15353,371729620,224535141,69451610,82479096,89075711,115221708,287499241,199782303,38185831,49119746,7749,7749,385986044,220811442,176633564,142180881,122225268,105960523,285353509,193989485,152032622,209249474,203303771,11229,391945736,268514121,85376877,129916170,102697883,112653741,285353509,135501001,48848754,40598020,222048793,14225336,408386434,259633752,71096669,100687026,151531355,183244498,205077416,235916507,72427714,56741176,7749,7749,2720,7749,436956222,164863326,187727092,198616119,218962682,148048117,127627323,183801522,2720,4913
119321,1988.68333333333,33.1447222222222,359404519,240428158,76501131,107198415,114791509,164339014,271280511,177179313,238488707,252917153,245643286,351319380,365126688,218962682,67183429,98697869,127172240,128083301,217122634,132692393,44364212,39382101,50486749,269934,361850557,214682767,55865209,109697829,109279069,122670535,283928074,140254233,49937538,99490932,7749,11229,372559745,224535141,69778957,83198448,90202018,115652790,288934789,200952304,38185831,53281136,7749,7749,386834228,221429633,176633564,141697858,122225268,105549640,288216509,192270184,152534806,211051907,205670546,11229,394515912,269204217,86109823,130376629,103508314,114362192,286782986,136444417,48848754,41089902,222668924,14366887,409262477,259633752,72427714,102293973,153541925,184918395,209849323,235916507,72093701,57329222,11229,7749,2720,7749,437866948,166969851,189991062,202126126,221429633,147554168,128540174,184918395,2720,4913
120221,2003.68333333333,33.3947222222222,359404519,241726037,77538361,108861186,116084756,166969851,278970838,178822184,237844186,253584348,248274497,353733901,365126688,219577967,68474553,99888763,128083301,128540174,220194220,134092643,44107587,39382101,50762561,440755,361850557,215291286,56448374,111381648,108861186,123116693,285353509,141697858,49937538,102293973,7749,15353,373390929,225159156,70436148,83921193,90579165,116084756,289654081,200952304,38185831,55865209,7749,7749,389385178,221429633,176633564,142664813,122225268,105960523,292541387,193415436,153037906,211051907,206264636,11229,395374776,269204217,86846176,130837985,103914836,116084756,290374387,138818765,48578563,41584940,223290025,14509168,409262477,260310877,73434766,105139630,155059489,184918395,214075214,239134209,71760523,57920527,11229,7749,2720,7749,439691673,169091242,191698982,204485243,222668924,149038755,129916170,187163464,2720,4913
121121,2018.68333333333,33.6447222222222,362668008,242376451,78234055,109697829,116951339,168559499,286782986,179371684,237200646,252917153,248274497,354540839,367594863,220194220,68799408,100687026,128997943,129456608,223912097,134092643,44107587,39382101,50762561,775949,363486514,216511219,56448374,112228830,109279069,123563741,287499241,142664813,50211741,104322229,7749,11229,375890838,226410103,71428179,84647335,91336032,116951339,291095706,203303771,38185831,59714025,7749,7749,391091149,222048793,177179313,142180881,122225268,106372279,296902802,193989485,154046861,211654642,206859684,11229,397095717,270587412,87215631,131300239,104322229,116951339,291095706,139774838,48578563,42083137,225784143,14652180,410139596,259633752,75129918,106784910,157095779,187163464,218348366,239134209,71428179,59112925,11229,7749,2720,7749,440605673,170692056,193415436,206859684,225784143,150033050,131300239,187727092,2720,4913
122021,2033.68333333333,33.8947222222222,362668008,243027849,79283914,110117467,117385958,170157520,291818039,179922123,234636285,250921508,247615214,352123172,367594863,221429633,69125094,101087460,129456608,129916170,225784143,134092643,43851755,39382101,51039178,1329200,364306074,217122634,56741176,112653741,108861186,124011680,288934789,142180881,50486749,105960523,7749,11229,375890838,227037036,70765992,85011681,92096330,117385958,293991128,204485243,38185831,64013537,7749,7749,391091149,221429633,176633564,141697858,121780890,105960523,297633263,193989485,154552716,214075214,207455691,11229,397957794,270587412,87585939,131763392,104730493,117821461,290374387,141215742,48578563,42584496,226410103,14795922,412777423,260310877,75813846,108444179,158119449,187163464,221429633,240428158,71428179,60015802,7749,7749,2720,7749,441520765,171763925,193415436,208052658,227037036,150033050,131763392,189423650,2720,4913
122921,2048.68333333333,34.1447222222222,364306074,244333597,81050559,111381648,118695125,173378726,300565290,182688417,235275906,252250948,250258273,358591278,370900553,221429633,70436148,102697883,130837985,131300239,230186312,136917479,44107587,39382101,51316600,2191916,365948358,217735016,57329222,113079532,108861186,125812356,291818039,144122060,50762561,108444179,7749,15353,378400293,228293823,72093701,85011681,92860062,117821461,295444932,206264636,38423516,70107137,7749,7749,395374776,223912097,177179313,142664813,122670535,106372279,300565290,193989485,155059489,214075214,209849323,11229,400550458,272669717,88329116,134092643,105549640,119572334,293991128,144122060,48848754,43851755,228923678,15085601,417195386,261668112,77538361,111381648,160177852,188291666,227037036,241726037,71428179,60621811,11229,7749,2720,7749,443354228,175001935,197453749,212863001,230819092,151031004,133624993,191698982,2720,4913
123821,2063.68333333333,34.3947222222222,365948358,244333597,81763134,111381648,119572334,174459931,304993927,183801522,233359977,250258273,249596026,354540839,370900553,221429633,71096669,103102663,131763392,131300239,233359977,137391444,44107587,39382101,51316600,3613662,367594863,217735016,57624467,114362192,108861186,125812356,291818039,144122060,51039178,110117467,7749,11229,378400293,228923678,72093701,86477573,93627232,118257850,293991128,207455691,38423516,73098246,7749,7749,394515912,223290025,177725999,142180881,122670535,106784910,302775015,195140435,156585326,214075214,210450134,11229,400550458,271974613,89075711,134561195,106372279,122225268,293991128,145587496,48848754,45398662,230186312,15231539,416309633,260310877,78234055,113079532,161212593,189423650,229554507,242376451,71096669,61843666,11229,7749,2720,7749,444272599,176088751,197453749,213468625,232723290,152534806,134561195,192270184,2720,4913
124721,2078.68333333333,34.6447222222222,365948358,245643286,82479096,111804799,119572334,175544875,309459362,183244498,230186312,248274497,248274497,352123172,370900553,222048793,71760523,103102663,132692393,131763392,235275906,137391444,44107587,39623711,51594827,5571106,367594863,218962682,57920527,114362192,108444179,125812356,291818039,145098107,51316600,111381648,7749,11229,379238901,228293823,72762562,86846176,94012108,118257850,295444932,207455691,38423516,77538361,7749,7749,394515912,223290025,176633564,141697858,122670535,106784910,305735609,194564485,156075794,214682767,210450134,11229,399685164,271280511,89450291,134092643,106784910,123563741,295444932,146569008,48848754,47239623,232723290,15378210,416309633,260988996,79635554,114791509,162251031,189991062,233359977,243027849,71096669,62768676,11229,7749,2720,7749,445192064,177179313,198616119,214682767,234636285,152032622,135030647,193415436,2720,4913
